Course Id,Course_Title,Is_Paid,Level,Published_Date,Subject,Content_Duration_hours,Num_Lectures,Price_USD,Reviews,Students
194692,Quicklessons Piano Course - Learn to Play Piano by Ear!,Paid,All Levels,12/04/14,Musical Instruments,8.5,144,200,260,7178
456284,The Professional Guitar Masterclass,Paid,All Levels,28/04/15,Musical Instruments,9.5,136,200,1340,21701
200598,"LEARN HARMONICA, amaze your friends and have fun - it's easy",Paid,All Levels,27/04/14,Musical Instruments,15.5,131,200,718,8857
238934,Pianoforall - Incredible New Way To Learn Piano & Keyboard,Paid,All Levels,06/08/14,Musical Instruments,30.0,362,200,7676,75499
967380,How to play Piano - Go from a Beginner/Intermediate to a Pro,Paid,All Levels,16/10/16,Musical Instruments,31.0,291,200,159,5316
372442,Create an E-commerce website without any coding,Paid,All Levels,17/12/14,Web Development,0.516666667,9,20,40,1393
769314,Learn Ruby Programming The Easy Way - Lite,Paid,All Levels,21/02/16,Web Development,0.566666667,7,20,12,1186
710486,jQuery for Absolute Beginners - Lite,Paid,All Levels,30/12/15,Web Development,0.583333333,7,20,49,1769
1031620,Learn Laravel with Database Migration & Seeding & Faker,Paid,All Levels,09/01/17,Web Development,1.0,7,20,14,263
947116,Learn PHP Object Oriented Features with Simple Examples,Paid,All Levels,05/10/16,Web Development,1.0,7,20,28,1723
603408,Learn to Freelance with People Per hour  (URDU),Paid,All Levels,14/09/15,Web Development,1.0,8,20,48,948
899492,How to create awesome website and e-commerce in 1 hour,Paid,All Levels,18/07/16,Web Development,1.0,10,20,4,937
810550,Effective Personal Website Building and Hosting,Paid,All Levels,11/04/16,Web Development,1.0,11,20,0,4259
990284,Advance Unix : File Processing: AWK | GREP | VIM,Paid,All Levels,03/05/17,Web Development,1.0,12,20,2,458
235104,Responsive Html5 Theme Development,Paid,All Levels,06/06/14,Web Development,1.0,12,20,4,1517
1111552,Build a Complete JQuery Plugin (Image Pop-up Dialog),Paid,All Levels,23/02/17,Web Development,1.0,12,20,10,1126
654422,Create a PHP Contact Form in Bootstrap,Paid,All Levels,27/12/15,Web Development,1.0,12,20,65,2238
1147064,WordPress For Beginners | No Coding Required,Paid,All Levels,14/04/17,Web Development,1.0,13,20,31,3106
1079370,Sublime Text for Rapid Web Development,Paid,All Levels,19/01/17,Web Development,1.0,14,20,69,2104
365426,Build A Professional Wordpress Website In An Hour,Paid,All Levels,30/12/14,Web Development,1.0,15,20,11,1294
145812,HTML FOR BEGINNERS,Paid,All Levels,19/01/14,Web Development,1.0,16,20,8,791
330900,Learn Grunt with Examples: Automate Your Front End Workflow,Paid,All Levels,19/12/14,Web Development,1.0,17,20,113,496
549094,Install a Wordpress Theme the Correct Way & Charge Others,Paid,All Levels,20/09/15,Web Development,1.0,18,20,13,2335
403106,Learn BuddyPress: Build A Social Network with WordPress,Paid,All Levels,28/01/15,Web Development,1.0,23,20,15,1299
19260,Create an Engaging Website with Twitter Bootstrap 2.x,Paid,All Levels,18/06/12,Web Development,1.0,24,20,56,1463
130694,Web Hosting Fundamentals,Paid,All Levels,07/12/13,Web Development,1.02,8,20,19,1867
598970,Whatâ€™s New in Bootstrap 4,Paid,All Levels,07/09/15,Web Development,1.02,20,20,14,130
709460,Learn Rails Programming in Less than 30 Minute - Lite,Paid,All Levels,06/01/16,Web Development,1.03,7,20,25,1235
652376,Learn Essential Javascript Fundamentals - Lite,Paid,All Levels,04/01/16,Web Development,1.05,8,20,27,1476
447136,Mastering the Google Chrome Developer Tools,Paid,All Levels,21/04/15,Web Development,1.07,31,20,41,2002
690788,Learn PHP Programming for Absolute Beginners - Lite,Paid,All Levels,15/12/15,Web Development,1.08,7,20,62,2749
639848,PHP Graphic Techniques: CAPTCHA/ Create a verification code,Paid,All Levels,14/10/15,Web Development,1.12,11,20,73,8320
1005610,Up and Running with Phalcon,Paid,All Levels,10/11/16,Web Development,1.5,12,20,12,715
260444,Build a file hosting/sharing site in less than 2 hours,Paid,All Levels,14/07/14,Web Development,1.5,13,20,29,976
34882,Creating an MP3 Player with HTML5,Paid,All Levels,31/01/13,Web Development,1.5,14,20,169,14551
547298,WordPress LMS: E-Learning Website Made Easy,Paid,All Levels,07/07/15,Web Development,1.5,16,20,22,2382
876544,ASP.NET Web API 2 Hands-On,Paid,All Levels,19/06/16,Web Development,1.5,16,20,276,2660
786494,CSS3 Gradients for Web Designers,Paid,All Levels,19/08/16,Web Development,1.5,21,20,9,1209
738360,Better way towards CSS using Less and Sass,Paid,All Levels,16/02/16,Web Development,1.5,26,20,44,2227
592352,Supercharging Development With Atom Text Editor,Paid,All Levels,02/09/15,Web Development,1.5,28,20,42,644
69414,Creating a Responsive HTML Email,Paid,All Levels,12/08/13,Web Development,1.5,34,20,183,2520
911712,Wordpress Site Migration,Paid,All Levels,27/07/16,Web Development,1.5,35,20,40,1894
783746,Byte-Sized-Chunks: Closures in Javascript,Paid,All Levels,10/03/16,Web Development,2.0,12,20,2,1292
241590,Make a professional website - 30 Day Guarantee. Discounted!,Paid,All Levels,23/06/14,Web Development,2.0,13,20,34,11167
15285,HTML Workshop,Paid,All Levels,07/04/12,Web Development,2.0,17,20,306,25854
628876,Practical Web Development: Make Websites Quickly And Easily,Paid,All Levels,29/11/15,Web Development,2.0,20,20,7,2389
1004788,Getting Started with Craft CMS,Paid,All Levels,07/11/16,Web Development,2.0,20,20,31,997
545524,Build Websites And Apps By Outsourcing,Paid,All Levels,20/07/15,Web Development,2.0,22,20,11,2299
1159822,Mastering Unix : AWK Commands,Paid,All Levels,03/05/17,Web Development,2.0,23,20,0,358
1030440,Projects with JSON and APIs,Paid,All Levels,18/02/17,Web Development,2.0,23,20,34,1520
554570,"Building a Portfolio in 90 minutes ( HTML, CSS, Js )",Paid,All Levels,28/07/15,Web Development,2.0,24,20,111,5272
1182108,Symfony 3: Build a PHP Application with Symfony,Paid,All Levels,20/04/17,Web Development,2.0,25,20,11,466
739770,PHP MySQL: Learn PHP MySQL with Project,Paid,All Levels,20/04/16,Web Development,2.0,25,20,77,2314
255878,Learn to Create Advance Responsive Websites With Bootstrap,Paid,All Levels,26/10/14,Web Development,2.0,30,20,15,2528
242574,Object Oriented Programming (OOP) in PHP - Build An OOP Site,Paid,All Levels,17/06/14,Web Development,2.0,36,20,721,6588
269006,Learn Html5 & CSS3 from scratch,Paid,All Levels,26/07/14,Web Development,2.5,19,20,239,13960
732556,PHP: Complete Registration and Login with Email Verification,Paid,All Levels,27/01/16,Web Development,2.5,22,20,145,12781
1112844,The Complete Web Developer Masterclass: Beginner To Advanced,Paid,All Levels,12/05/17,Web Development,2.5,30,20,11,1030
633606,The Ultimate jQuery Course,Paid,All Levels,13/11/15,Web Development,2.5,54,20,15,1098
895096,Ultimate JavaScript Objects,Paid,All Levels,07/07/16,Web Development,2.5,65,20,43,1525
1090194,All in one HTML CSS and JQuery,Paid,All Levels,27/01/17,Web Development,3.0,16,20,35,3444
738552,Building a Website With Jekyll,Paid,All Levels,25/01/16,Web Development,3.0,21,20,19,686
16151,AJAX Development,Paid,All Levels,15/05/12,Web Development,3.0,23,20,147,7867
783686,Byte-Sized-Chunks: Dynamic Prototypes in Javascript,Paid,All Levels,10/03/16,Web Development,3.0,24,20,6,880
1110756,HTML Tutorials : HTML Code for Website Creating,Paid,All Levels,22/02/17,Web Development,3.0,27,20,15,2401
125806,Comprehensive JavaScript Programming,Paid,All Levels,26/11/13,Web Development,3.0,27,20,84,6760
389018,How to Create a Wordpress Website from Scratch - No Coding,Paid,All Levels,30/07/15,Web Development,3.0,38,20,28,7018
8324,Javascript for Beginners,Paid,All Levels,08/07/11,Web Development,3.0,48,20,195,3697
904890,React for visual learners,Paid,All Levels,18/07/16,Web Development,3.5,26,20,64,659
462668,How To Build A Website From Scratch + Blogging Blueprint,Paid,All Levels,08/04/15,Web Development,3.5,28,20,37,7017
284076,Automate Web Development With Gulp JS,Paid,All Levels,23/08/14,Web Development,3.5,29,20,425,2784
527834,"HTML5, CSS3 & Bootstrap - How to Create a Responsive Website",Paid,All Levels,31/07/15,Web Development,3.5,32,20,20,1062
933260,jQuery Essentials: Learn the Fundamental of jQuery,Paid,All Levels,18/08/16,Web Development,3.5,40,20,43,1004
1127048,ASP.NET C# - Enterprise Web Systems From Novice to Expert,Paid,All Levels,10/04/17,Web Development,3.5,43,20,8,604
500628,Angular 2 Demystified,Paid,All Levels,18/05/15,Web Development,3.5,49,20,69,3150
783748,Byte-Sized-Chunks: Cascading Style Sheets (CSS) with HTML,Paid,All Levels,10/03/16,Web Development,4.0,28,20,16,2160
1011550,Build Sign Up and Login Forms With Bootstrap Modal,Paid,All Levels,17/11/16,Web Development,4.0,31,20,19,1898
409618,"Build a Real Time web app in node.js , Angular.js, mongoDB",Paid,All Levels,03/03/15,Web Development,4.0,34,20,166,3299
598516,jQuery for Beginners,Paid,All Levels,10/11/15,Web Development,4.0,36,20,17,1421
1027812,Build A Weather App With Ajax Using Open Weather Map API,Paid,All Levels,01/12/16,Web Development,4.0,38,20,44,6548
510784,WordPress 2016 for Beginners : Build awesome websites!,Paid,All Levels,13/07/15,Web Development,4.0,43,20,13,2177
746790,"JavaScript, jQuery and Ajax",Paid,All Levels,02/02/16,Web Development,4.0,60,20,30,1554
704732,Learn and Earn with HTML & CSS,Paid,All Levels,11/03/16,Web Development,4.0,69,20,206,9349
671960,Angular 2 Jump Start With Typescript,Paid,All Levels,08/12/15,Web Development,4.0,74,20,90,1731
8325,HTML Tutorial: HTML & CSS for Beginners,Paid,All Levels,09/09/11,Web Development,4.0,82,20,253,12458
